# Process Names: python3 MCR Main thread,,,,,
# CPU Cores: 12,,,,,
# Total System RAM (MB): 64026,,,,,
# GPU Model: NVIDIA GeForce RTX 2080 SUPER,,,,,
# Total GPU Memory (MiB): 8192,,,,,
Time,Process_Name,PID,CPU_Usage(%),Memory_Usage(%),GPU_Mem_Used_by_PID(MiB)
14:58:46,python3,1903016,0.6,0,0
14:58:46,MCR Main thread,1903016,0.6,0,0
14:58:47,python3,961,0,0,0
14:58:47,python3,1127,0,0,0
14:58:47,python3,4411,0,0,0
14:58:47,python3,1903016,0.6,0,0
14:58:47,python3,1915049,145,1.3,306
14:58:47,MCR Main thread,1903016,0.6,0,0
14:58:48,python3,961,0,0,0
14:58:48,python3,1127,0,0,0
14:58:48,python3,4411,0,0,0
14:58:48,python3,1903016,0.6,0,0
14:58:48,python3,1915049,91.3,2.6,854
14:58:48,MCR Main thread,1903016,0.6,0,0
14:58:50,python3,961,0,0,0
14:58:50,python3,1127,0,0,0
14:58:50,python3,4411,0,0,0
14:58:50,python3,1903016,0.6,0,0
14:58:50,python3,1915049,104,4.6,6118
14:58:50,python3,1915235,26,2.2,0
14:58:50,MCR Main thread,1903016,0.6,0,0
14:58:51,python3,961,0,0,0
14:58:51,python3,1127,0,0,0
14:58:51,python3,4411,0,0,0
14:58:51,python3,1903016,0.6,0,0
14:58:51,python3,1915477,55,0.3,0
14:58:51,MCR Main thread,1903016,0.6,0,0
14:58:53,python3,961,0,0,0
14:58:53,python3,1127,0,0,0
14:58:53,python3,4411,0,0,0
14:58:53,python3,1903016,0.6,0,0
14:58:53,python3,1915477,103,2.2,516
14:58:53,MCR Main thread,1903016,0.6,0,0
14:58:54,python3,961,0,0,0
14:58:54,python3,1127,0,0,0
14:58:54,python3,4411,0,0,0
14:58:54,python3,1903016,0.6,0,0
14:58:54,python3,1915477,82.2,3.8,1020
14:58:54,python3,1915712,28,2.2,0
14:58:54,MCR Main thread,1903016,0.6,0,0
14:58:56,python3,961,0,0,0
14:58:56,python3,1127,0,0,0
14:58:56,python3,4411,0,0,0
14:58:56,python3,1903016,0.6,0,0
14:58:56,python3,1915477,92.2,4.6,6094
14:58:56,MCR Main thread,1903016,0.6,0,0
